equipment_id,equipment_type,cycle,timestamp,temperature,vibration,pressure,current,rpm
HIST-002,Compressor,109,2024-01-28 00:00:00,62.997,2.385,102.798,39.232,1504.632
HIST-002,Compressor,110,2024-01-28 06:00:00,68.367,2.367,101.452,42.101,1486.688
HIST-002,Compressor,111,2024-01-28 12:00:00,63.938,2.293,99.218,38.429,1482.602
HIST-002,Compressor,112,2024-01-28 18:00:00,67.09,2.494,93.677,38.803,1493.371
HIST-002,Compressor,113,2024-01-29 00:00:00,65.136,1.851,102.308,40.317,1497.251
HIST-002,Compressor,114,2024-01-29 06:00:00,64.176,2.803,103.665,40.586,1490.337
HIST-002,Compressor,115,2024-01-29 12:00:00,61.385,1.912,101.934,40.745,1508.831
HIST-002,Compressor,116,2024-01-29 18:00:00,64.657,2.425,97.361,41.367,1493.309
HIST-002,Compressor,117,2024-01-30 00:00:00,61.881,1.694,102.021,40.298,1514.703
HIST-002,Compressor,118,2024-01-30 06:00:00,66.935,1.921,102.582,40.734,1504.218
HIST-002,Compressor,119,2024-01-30 12:00:00,68.034,2.655,104.676,39.611,1489.537
HIST-002,Compressor,120,2024-01-30 18:00:00,63.406,2.122,97.372,40.094,1487.011
HIST-002,Compressor,121,2024-01-31 00:00:00,65.604,2.452,99.321,40.161,1475.288
HIST-002,Compressor,122,2024-01-31 06:00:00,63.549,2.271,102.242,40.323,1504.361
HIST-002,Compressor,123,2024-01-31 12:00:00,63.743,2.169,100.172,41.159,1494.681
HIST-002,Compressor,124,2024-01-31 18:00:00,66.549,2.609,96.648,40.833,1464.417
HIST-002,Compressor,125,2024-02-01 00:00:00,64.923,2.129,101.244,40.066,1491.964
HIST-002,Compressor,126,2024-02-01 06:00:00,68.479,1.666,101.736,38.786,1486.484
HIST-002,Compressor,127,2024-02-01 12:00:00,64.036,1.959,100.264,40.102,1523.635
HIST-002,Compressor,128,2024-02-01 18:00:00,66.999,2.365,100.659,39.958,1474.458
HIST-002,Compressor,129,2024-02-02 00:00:00,65.195,2.319,99.224,40.29,1478.38
HIST-002,Compressor,130,2024-02-02 06:00:00,66.592,1.73,104.435,43.31,1516.65
HIST-002,Compressor,131,2024-02-02 12:00:00,64.106,1.983,97.298,39.214,1520.351
HIST-002,Compressor,132,2024-02-02 18:00:00,64.901,2.025,98.238,40.633,1488.825
HIST-002,Compressor,133,2024-02-03 00:00:00,64.769,2.09,100.033,41.603,1490.519
HIST-002,Compressor,134,2024-02-03 06:00:00,63.328,1.787,102.637,40.147,1509.244
HIST-002,Compressor,135,2024-02-03 12:00:00,66.324,2.011,95.508,43.507,1465.094
HIST-002,Compressor,136,2024-02-03 18:00:00,66.3,1.981,96.069,39.433,1472.082
HIST-002,Compressor,137,2024-02-04 00:00:00,66.187,2.431,93.887,40.486,1495.789
HIST-002,Compressor,138,2024-02-04 06:00:00,68.074,2.443,100.098,38.802,1523.248
HIST-002,Compressor,139,2024-02-04 12:00:00,67.899,2.156,96.645,39.473,1493.464
HIST-002,Compressor,140,2024-02-04 18:00:00,64.25,2.082,98.846,40.373,1501.514
HIST-002,Compressor,141,2024-02-05 00:00:00,65.746,2.242,101.984,41.269,1517.007
HIST-002,Compressor,142,2024-02-05 06:00:00,63.753,1.955,98.075,40.479,1531.603
HIST-002,Compressor,143,2024-02-05 12:00:00,65.047,1.856,100.694,41.889,1491.347
HIST-002,Compressor,144,2024-02-05 18:00:00,63.801,1.918,99.102,39.858,1499.747
HIST-002,Compressor,145,2024-02-06 00:00:00,68.24,2.01,102.016,39.502,1527.331
HIST-002,Compressor,146,2024-02-06 06:00:00,65.727,1.851,101.425,44.056,1477.167
HIST-002,Compressor,147,2024-02-06 12:00:00,64.564,2.249,97.924,40.591,1515.414
HIST-002,Compressor,148,2024-02-06 18:00:00,67.387,2.419,99.494,38.921,1484.725
HIST-002,Compressor,149,2024-02-07 00:00:00,60.659,1.724,103.131,38.959,1501.537
HIST-002,Compressor,150,2024-02-07 06:00:00,60.972,2.208,101.18,38.586,1496.361
HIST-002,Compressor,151,2024-02-07 12:00:00,66.592,2.134,95.809,41.405,1485.63
HIST-002,Compressor,152,2024-02-07 18:00:00,65.121,2.302,101.967,39.453,1485.253
HIST-002,Compressor,153,2024-02-08 00:00:00,65.501,2.196,96.746,40.191,1504.146
HIST-002,Compressor,154,2024-02-08 06:00:00,62.347,1.764,104.238,39.905,1514.933
HIST-002,Compressor,155,2024-02-08 12:00:00,64.954,1.821,103.072,41.097,1498.054
HIST-002,Compressor,156,2024-02-08 18:00:00,69.007,2.209,100.87,38.73,1501.052
HIST-002,Compressor,157,2024-02-09 00:00:00,66.648,2.509,100.472,38.387,1508.568
HIST-002,Compressor,158,2024-02-09 06:00:00,65.339,1.536,99.373,40.336,1485.426
HIST-002,Compressor,159,2024-02-09 12:00:00,64.122,2.304,102.036,40.901,1511.095
HIST-002,Compressor,160,2024-02-09 18:00:00,64.211,2.557,98.888,40.499,1512.29
HIST-002,Compressor,161,2024-02-10 00:00:00,60.742,2.154,100.707,38.786,1539.054
HIST-002,Compressor,162,2024-02-10 06:00:00,65.515,2.365,102.616,41.016,1494.358
HIST-002,Compressor,163,2024-02-10 12:00:00,66.691,1.989,98.315,38.884,1493.129
HIST-002,Compressor,164,2024-02-10 18:00:00,61.849,2.164,98.151,39.218,1511.534
HIST-002,Compressor,165,2024-02-11 00:00:00,63.677,1.714,96.417,38.584,1512.287
HIST-002,Compressor,166,2024-02-11 06:00:00,62.685,1.497,96.807,41.952,1491.974
HIST-002,Compressor,167,2024-02-11 12:00:00,63.069,2.483,94.515,40.95,1493.953
HIST-002,Compressor,168,2024-02-11 18:00:00,65.107,1.905,102.189,40.907,1508.117
HIST-002,Compressor,169,2024-02-12 00:00:00,60.831,2.063,105.427,41.871,1487.586
HIST-002,Compressor,170,2024-02-12 06:00:00,66.229,1.784,104.276,44.219,1493.842
HIST-002,Compressor,171,2024-02-12 12:00:00,66.508,1.777,95.122,37.436,1501.344
HIST-002,Compressor,172,2024-02-12 18:00:00,64.498,2.148,102.175,38.892,1514.939
HIST-002,Compressor,173,2024-02-13 00:00:00,60.039,1.981,104.266,39.076,1490.931
HIST-002,Compressor,174,2024-02-13 06:00:00,63.007,2.313,98.63,38.724,1472.364
HIST-002,Compressor,175,2024-02-13 12:00:00,67.466,2.336,100.304,38.384,1471.251
HIST-002,Compressor,176,2024-02-13 18:00:00,59.444,2.296,93.976,39.551,1481.109
HIST-002,Compressor,177,2024-02-14 00:00:00,64.305,2.272,100.8,38.175,1480.302
HIST-002,Compressor,178,2024-02-14 06:00:00,62.64,2.673,96.809,40.503,1497.681
HIST-002,Compressor,179,2024-02-14 12:00:00,66.609,1.88,100.599,40.078,1482.167
HIST-002,Compressor,180,2024-02-14 18:00:00,63.65,2.184,95.316,40.722,1489.459
HIST-002,Compressor,181,2024-02-15 00:00:00,65.808,2.54,101.629,40.762,1488.389
HIST-002,Compressor,182,2024-02-15 06:00:00,66.131,2.579,103.074,40.905,1493.392
HIST-002,Compressor,183,2024-02-15 12:00:00,68.672,1.773,97.65,39.44,1519.838
HIST-002,Compressor,184,2024-02-15 18:00:00,64.594,2.106,96.589,43.182,1509.929
HIST-002,Compressor,185,2024-02-16 00:00:00,65.752,2.607,93.532,40.352,1500.242
HIST-002,Compressor,186,2024-02-16 06:00:00,62.03,2.352,99.201,37.206,1493.085
HIST-002,Compressor,187,2024-02-16 12:00:00,67.381,2.259,98.255,38.496,1493.502
HIST-002,Compressor,188,2024-02-16 18:00:00,63.479,2.135,95.347,37.389,1504.916
HIST-002,Compressor,189,2024-02-17 00:00:00,64.061,2.158,101.359,40.026,1508.763
HIST-002,Compressor,190,2024-02-17 06:00:00,64.9,2.252,98.65,39.817,1486.386
HIST-002,Compressor,191,2024-02-17 12:00:00,62.31,2.183,96.773,39.297,1500.547
HIST-002,Compressor,192,2024-02-17 18:00:00,64.746,2.429,98.336,43.016,1469.526
HIST-002,Compressor,193,2024-02-18 00:00:00,66.136,2.31,103.214,40.823,1503.176
HIST-002,Compressor,194,2024-02-18 06:00:00,67.088,1.746,101.809,41.089,1511.432
HIST-002,Compressor,195,2024-02-18 12:00:00,63.51,2.448,99.61,38.603,1495.799
HIST-002,Compressor,196,2024-02-18 18:00:00,64.165,3.285,101.857,38.501,1527.248
HIST-002,Compressor,197,2024-02-19 00:00:00,67.952,1.666,96.517,40.055,1486.781
HIST-002,Compressor,198,2024-02-19 06:00:00,61.761,2.485,100.097,40.26,1503.262
HIST-002,Compressor,199,2024-02-19 12:00:00,63.905,1.914,100.442,37.216,1499.463
HIST-002,Compressor,200,2024-02-19 18:00:00,68.046,2.204,98.59,39.73,1498.496
HIST-002,Compressor,201,2024-02-20 00:00:00,67.491,2.297,101.306,40.021,1498.285
HIST-002,Compressor,202,2024-02-20 06:00:00,66.994,2.235,97.659,39.677,1501.607
HIST-002,Compressor,203,2024-02-20 12:00:00,71.354,2.595,101.529,38.78,1512.719
HIST-002,Compressor,204,2024-02-20 18:00:00,67.614,2.539,101.656,39.191,1520.666
HIST-002,Compressor,205,2024-02-21 00:00:00,68.456,2.351,91.249,39.735,1499.966
HIST-002,Compressor,206,2024-02-21 06:00:00,71.259,1.412,103.571,40.136,1512.23
HIST-002,Compressor,207,2024-02-21 12:00:00,68.562,2.64,90.857,40.907,1489.473
HIST-002,Compressor,208,2024-02-21 18:00:00,65.87,2.431,98.152,41.621,1511.489
HIST-002,Compressor,209,2024-02-22 00:00:00,68.735,2.608,103.076,39.558,1488.57
HIST-002,Compressor,210,2024-02-22 06:00:00,66.612,2.195,99.048,39.316,1516.36
HIST-002,Compressor,211,2024-02-22 12:00:00,65.647,2.256,95.601,40.656,1533.16
HIST-002,Compressor,212,2024-02-22 18:00:00,66.883,2.492,96.719,40.916,1498.169
HIST-002,Compressor,213,2024-02-23 00:00:00,72.807,2.403,103.081,39.349,1467.112
HIST-002,Compressor,214,2024-02-23 06:00:00,66.836,2.543,94.235,41.186,1491.779
HIST-002,Compressor,215,2024-02-23 12:00:00,67.871,2.608,103.387,41.469,1518.478
HIST-002,Compressor,216,2024-02-23 18:00:00,69.79,2.024,99.835,41.938,1508.296
HIST-002,Compressor,217,2024-02-24 00:00:00,69.905,2.564,96.423,42.667,1503.734
HIST-002,Compressor,218,2024-02-24 06:00:00,68.333,2.58,98.251,38.7,1515.13
HIST-002,Compressor,219,2024-02-24 12:00:00,70.474,2.583,96.948,40.021,1507.267
HIST-002,Compressor,220,2024-02-24 18:00:00,67.964,2.071,102.599,40.017,1518.266
HIST-002,Compressor,221,2024-02-25 00:00:00,69.404,2.62,102.197,39.853,1513.791
HIST-002,Compressor,222,2024-02-25 06:00:00,72.661,1.846,94.843,39.026,1522.826
HIST-002,Compressor,223,2024-02-25 12:00:00,70.8,2.291,98.789,37.772,1505.382
HIST-002,Compressor,224,2024-02-25 18:00:00,70.379,2.139,97.41,40.139,1513.579
HIST-002,Compressor,225,2024-02-26 00:00:00,68.204,2.556,103.881,38.847,1495.393
HIST-002,Compressor,226,2024-02-26 06:00:00,68.309,2.529,95.95,40.129,1490.978
HIST-002,Compressor,227,2024-02-26 12:00:00,71.366,3.046,104.813,38.809,1525.602
HIST-002,Compressor,228,2024-02-26 18:00:00,69.949,2.541,99.9,38.351,1503.243
HIST-002,Compressor,229,2024-02-27 00:00:00,73.008,2.243,96.514,40.351,1512.073
HIST-002,Compressor,230,2024-02-27 06:00:00,66.51,2.466,97.968,40.226,1501.856
HIST-002,Compressor,231,2024-02-27 12:00:00,73.146,3.049,97.595,40.869,1491.202
HIST-002,Compressor,232,2024-02-27 18:00:00,71.607,2.852,96.176,43.279,1500.165
HIST-002,Compressor,233,2024-02-28 00:00:00,74.334,2.6,100.284,40.416,1521.54
HIST-002,Compressor,234,2024-02-28 06:00:00,69.905,2.795,96.316,40.728,1508.329
HIST-002,Compressor,235,2024-02-28 12:00:00,77.529,2.095,93.459,38.384,1474.328
HIST-002,Compressor,236,2024-02-28 18:00:00,75.308,2.889,98.861,38.07,1496.771
HIST-002,Compressor,237,2024-02-29 00:00:00,75.029,2.431,94.591,42.374,1526.734
HIST-002,Compressor,238,2024-02-29 06:00:00,72.596,2.75,97.744,38.615,1496.793
HIST-002,Compressor,239,2024-02-29 12:00:00,76.256,2.869,97.273,38.434,1472.993
HIST-002,Compressor,240,2024-02-29 18:00:00,74.946,3.451,97.386,39.941,1528.396
HIST-002,Compressor,241,2024-03-01 00:00:00,71.629,2.457,106.003,39.865,1510.236
HIST-002,Compressor,242,2024-03-01 06:00:00,76.608,2.696,100.169,38.646,1498.95
HIST-002,Compressor,243,2024-03-01 12:00:00,77.812,3.397,100.736,39.543,1494.429
HIST-002,Compressor,244,2024-03-01 18:00:00,76.228,3.536,94.671,41.844,1516.235
HIST-002,Compressor,245,2024-03-02 00:00:00,76.564,2.525,98.038,38.791,1491.87
HIST-002,Compressor,246,2024-03-02 06:00:00,77.248,2.836,100.646,37.909,1517.224
HIST-002,Compressor,247,2024-03-02 12:00:00,78.863,2.77,96.926,41.414,1508.133
HIST-002,Compressor,248,2024-03-02 18:00:00,79.629,3.33,102.724,40.738,1503.67
HIST-002,Compressor,249,2024-03-03 00:00:00,71.837,2.729,96.392,39.069,1502.183
HIST-002,Compressor,250,2024-03-03 06:00:00,78.408,2.999,99.141,37.627,1497.375
HIST-002,Compressor,251,2024-03-03 12:00:00,79.121,2.511,98.242,38.883,1515.685
HIST-002,Compressor,252,2024-03-03 18:00:00,74.752,2.972,100.493,39.918,1487.02
HIST-002,Compressor,253,2024-03-04 00:00:00,78.907,3.195,98.079,41.749,1475.671
HIST-002,Compressor,254,2024-03-04 06:00:00,82.444,3.419,99.187,38.445,1509.217
HIST-002,Compressor,255,2024-03-04 12:00:00,76.877,2.865,99.292,39.873,1509.469
HIST-002,Compressor,256,2024-03-04 18:00:00,81.254,3.332,97.797,41.013,1507.204
HIST-002,Compressor,257,2024-03-05 00:00:00,78.432,3.393,101.455,36.428,1506.116
HIST-002,Compressor,258,2024-03-05 06:00:00,78.401,2.868,100.715,41.551,1495.192
HIST-002,Compressor,259,2024-03-05 12:00:00,83.078,2.883,99.734,38.226,1511.812
HIST-002,Compressor,260,2024-03-05 18:00:00,81.812,2.96,98.709,40.498,1499.317
HIST-002,Compressor,261,2024-03-06 00:00:00,82.59,3.148,102.39,40.37,1492.693
HIST-002,Compressor,262,2024-03-06 06:00:00,80.095,3.301,99.292,41.627,1495.322
HIST-002,Compressor,263,2024-03-06 12:00:00,85.787,3.628,99.08,40.826,1530.31
HIST-002,Compressor,264,2024-03-06 18:00:00,84.454,3.138,100.314,36.434,1473.975
HIST-002,Compressor,265,2024-03-07 00:00:00,85.37,3.684,105.09,38.823,1507.497
HIST-002,Compressor,266,2024-03-07 06:00:00,83.823,3.301,95.979,40.207,1474.813
HIST-002,Compressor,267,2024-03-07 12:00:00,79.403,3.444,102.31,39.708,1498.376
HIST-002,Compressor,268,2024-03-07 18:00:00,88.166,3.169,94.32,40.716,1493.496
HIST-002,Compressor,269,2024-03-08 00:00:00,83.436,3.759,100.652,41.184,1468.725
HIST-002,Compressor,270,2024-03-08 06:00:00,84.882,3.507,104.725,40.913,1505.836
HIST-002,Compressor,271,2024-03-08 12:00:00,84.144,2.88,101.466,39.679,1494.299
HIST-002,Compressor,272,2024-03-08 18:00:00,85.226,3.239,100.512,37.23,1468.512
HIST-002,Compressor,273,2024-03-09 00:00:00,86.966,3.474,98.319,39.317,1512.594
HIST-002,Compressor,274,2024-03-09 06:00:00,87.271,3.348,100.093,40.625,1521.525
HIST-002,Compressor,275,2024-03-09 12:00:00,89.106,3.891,99.244,38.364,1522.352
HIST-002,Compressor,276,2024-03-09 18:00:00,86.745,3.42,97.642,40.947,1505.384
HIST-002,Compressor,277,2024-03-10 00:00:00,88.517,4.161,99.13,41.363,1500.691
HIST-002,Compressor,278,2024-03-10 06:00:00,87.429,3.117,100.595,40.19,1519.922
HIST-002,Compressor,279,2024-03-10 12:00:00,92.07,3.94,97.698,35.404,1525.236
HIST-002,Compressor,280,2024-03-10 18:00:00,85.91,3.353,97.581,38.083,1517.004
HIST-002,Compressor,281,2024-03-11 00:00:00,92.541,3.549,95.919,42.829,1485.877
HIST-002,Compressor,282,2024-03-11 06:00:00,92.671,3.598,101.172,39.18,1503.02
HIST-002,Compressor,283,2024-03-11 12:00:00,88.796,3.422,101.636,37.024,1506.593
HIST-002,Compressor,284,2024-03-11 18:00:00,95.651,4.08,100.695,41.853,1472.856
HIST-002,Compressor,285,2024-03-12 00:00:00,92.99,4.6,102.896,40.02,1507.04
HIST-002,Compressor,286,2024-03-12 06:00:00,94.734,3.951,100.264,41.657,1534.095
HIST-002,Compressor,287,2024-03-12 12:00:00,94.041,4.135,101.176,40.415,1509.599
HIST-002,Compressor,288,2024-03-12 18:00:00,92.101,4.271,100.912,40.688,1522.101
HIST-003,Motor,1,2024-01-01 00:00:00,70.269,2.246,102.475,38.827,1509.521
HIST-003,Motor,2,2024-01-01 06:00:00,66.112,2.491,97.861,38.709,1497.466
HIST-003,Motor,3,2024-01-01 12:00:00,64.072,2.571,103.156,41.154,1502.946
HIST-003,Motor,4,2024-01-01 18:00:00,65.931,2.0,95.453,40.667,1481.635
HIST-003,Motor,5,2024-01-02 00:00:00,62.978,2.481,96.257,40.683,1493.075
HIST-003,Motor,6,2024-01-02 06:00:00,68.009,1.965,102.129,40.421,1508.809
HIST-003,Motor,7,2024-01-02 12:00:00,63.678,2.748,105.013,40.069,1508.924
HIST-003,Motor,8,2024-01-02 18:00:00,66.002,1.86,101.48,41.045,1489.131
HIST-003,Motor,9,2024-01-03 00:00:00,67.132,2.599,99.879,41.403,1502.425
HIST-003,Motor,10,2024-01-03 06:00:00,65.77,2.003,93.414,41.367,1532.983
HIST-003,Motor,11,2024-01-03 12:00:00,65.189,2.804,93.933,39.849,1499.736
HIST-003,Motor,12,2024-01-03 18:00:00,65.022,2.377,100.388,42.08,1489.602
HIST-003,Motor,13,2024-01-04 00:00:00,64.887,1.895,98.926,40.343,1497.394
HIST-003,Motor,14,2024-01-04 06:00:00,63.847,2.043,96.682,40.949,1501.383
HIST-003,Motor,15,2024-01-04 12:00:00,64.101,2.434,100.197,40.423,1497.732
HIST-003,Motor,16,2024-01-04 18:00:00,67.959,2.516,100.345,40.371,1499.53
HIST-003,Motor,17,2024-01-05 00:00:00,64.783,2.179,102.833,38.896,1478.348
HIST-003,Motor,18,2024-01-05 06:00:00,63.428,2.213,100.41,41.052,1485.561
HIST-003,Motor,19,2024-01-05 12:00:00,63.967,2.428,103.685,44.268,1497.76
HIST-003,Motor,20,2024-01-05 18:00:00,67.201,2.24,100.024,39.438,1497.521
HIST-003,Motor,21,2024-01-06 00:00:00,66.351,1.812,99.654,40.106,1491.507
HIST-003,Motor,22,2024-01-06 06:00:00,66.121,1.956,103.193,39.331,1497.345
HIST-003,Motor,23,2024-01-06 12:00:00,64.485,2.271,97.065,39.268,1500.915
HIST-003,Motor,24,2024-01-06 18:00:00,66.147,2.565,108.443,42.317,1513.341
HIST-003,Motor,25,2024-01-07 00:00:00,63.713,2.685,101.126,38.991,1498.512
HIST-003,Motor,26,2024-01-07 06:00:00,64.481,2.434,101.142,39.289,1505.987
HIST-003,Motor,27,2024-01-07 12:00:00,66.94,2.286,101.575,37.619,1491.876
HIST-003,Motor,28,2024-01-07 18:00:00,66.749,2.425,105.631,38.864,1508.581
HIST-003,Motor,29,2024-01-08 00:00:00,63.036,2.0,102.378,37.437,1505.636
HIST-003,Motor,30,2024-01-08 06:00:00,63.289,2.154,95.185,40.948,1512.987
HIST-003,Motor,31,2024-01-08 12:00:00,65.217,1.953,104.21,44.2,1510.702
HIST-003,Motor,32,2024-01-08 18:00:00,68.452,1.825,98.977,39.45,1508.831
HIST-003,Motor,33,2024-01-09 00:00:00,61.169,2.3,100.321,37.5,1498.524
HIST-003,Motor,34,2024-01-09 06:00:00,65.557,2.256,96.162,41.35,1503.674
HIST-003,Motor,35,2024-01-09 12:00:00,62.248,2.406,101.579,38.91,1515.953
HIST-003,Motor,36,2024-01-09 18:00:00,63.731,2.364,98.046,41.949,1490.219
HIST-003,Motor,37,2024-01-10 00:00:00,64.271,2.273,100.301,39.577,1490.574
HIST-003,Motor,38,2024-01-10 06:00:00,64.159,2.367,99.148,39.052,1502.721
HIST-003,Motor,39,2024-01-10 12:00:00,63.932,2.187,105.775,39.733,1506.229
HIST-003,Motor,40,2024-01-10 18:00:00,65.014,2.324,105.947,41.137,1487.638
HIST-003,Motor,41,2024-01-11 00:00:00,63.929,1.982,100.14,39.659,1498.879
HIST-003,Motor,42,2024-01-11 06:00:00,62.075,2.311,100.192,39.255,1498.59
HIST-003,Motor,43,2024-01-11 12:00:00,66.56,2.401,98.88,39.702,1466.771
HIST-003,Motor,44,2024-01-11 18:00:00,66.506,1.999,103.318,38.092,1496.706
HIST-003,Motor,45,2024-01-12 00:00:00,66.686,2.216,99.013,40.596,1497.64
HIST-003,Motor,46,2024-01-12 06:00:00,61.919,2.013,98.736,37.32,1497.596
HIST-003,Motor,47,2024-01-12 12:00:00,65.598,2.042,102.936,39.334,1521.239
HIST-003,Motor,48,2024-01-12 18:00:00,66.352,1.863,98.385,41.139,1481.763
HIST-003,Motor,49,2024-01-13 00:00:00,62.938,2.58,99.887,40.455,1487.631
HIST-003,Motor,50,2024-01-13 06:00:00,65.018,2.52,95.256,40.885,1460.817
HIST-003,Motor,51,2024-01-13 12:00:00,64.767,2.361,102.113,39.902,1492.786
HIST-003,Motor,52,2024-01-13 18:00:00,68.684,2.792,105.823,41.755,1494.065
HIST-003,Motor,53,2024-01-14 00:00:00,68.849,2.143,102.164,41.387,1492.35
HIST-003,Motor,54,2024-01-14 06:00:00,61.671,3.11,104.385,40.669,1516.615
HIST-003,Motor,55,2024-01-14 12:00:00,69.988,2.132,97.462,41.391,1512.909
HIST-003,Motor,56,2024-01-14 18:00:00,63.17,2.277,100.709,41.126,1501.168
HIST-003,Motor,57,2024-01-15 00:00:00,66.961,2.081,97.171,39.341,1494.441
HIST-003,Motor,58,2024-01-15 06:00:00,66.941,2.312,99.317,37.984,1515.393
HIST-003,Motor,59,2024-01-15 12:00:00,63.009,2.451,102.317,40.631,1499.704
HIST-003,Motor,60,2024-01-15 18:00:00,65.987,2.166,100.305,40.819,1487.726
HIST-003,Motor,61,2024-01-16 00:00:00,64.785,2.733,95.762,41.636,1474.256
HIST-003,Motor,62,2024-01-16 06:00:00,66.109,2.272,96.055,38.596,1493.38
HIST-003,Motor,63,2024-01-16 12:00:00,65.461,2.281,95.857,38.64,1511.32
HIST-003,Motor,64,2024-01-16 18:00:00,67.393,1.927,101.474,40.69,1534.148
HIST-003,Motor,65,2024-01-17 00:00:00,65.151,2.326,106.192,39.893,1500.924
HIST-003,Motor,66,2024-01-17 06:00:00,64.664,2.16,104.087,37.171,1488.52
HIST-003,Motor,67,2024-01-17 12:00:00,67.192,2.018,94.312,40.563,1482.226
HIST-003,Motor,68,2024-01-17 18:00:00,66.161,1.967,104.263,37.221,1508.279
HIST-003,Motor,69,2024-01-18 00:00:00,66.464,3.002,102.809,38.582,1473.531
HIST-003,Motor,70,2024-01-18 06:00:00,63.671,2.121,95.364,42.028,1508.255
HIST-003,Motor,71,2024-01-18 12:00:00,62.909,1.763,99.09,42.737,1512.266
HIST-003,Motor,72,2024-01-18 18:00:00,63.865,1.991,103.287,38.177,1506.544
HIST-003,Motor,73,2024-01-19 00:00:00,63.758,2.185,101.651,39.506,1496.705
HIST-003,Motor,74,2024-01-19 06:00:00,66.572,2.364,96.073,40.064,1508.474
HIST-003,Motor,75,2024-01-19 12:00:00,66.952,2.366,101.832,42.672,1502.564
HIST-003,Motor,76,2024-01-19 18:00:00,64.69,2.403,93.587,39.261,1488.328
HIST-003,Motor,77,2024-01-20 00:00:00,67.862,2.007,99.332,39.285,1527.756
HIST-003,Motor,78,2024-01-20 06:00:00,67.737,2.302,103.414,42.323,1494.725
HIST-003,Motor,79,2024-01-20 12:00:00,65.487,1.937,100.055,39.438,1511.636
HIST-003,Motor,80,2024-01-20 18:00:00,63.356,2.014,98.503,41.083,1463.721
HIST-003,Motor,81,2024-01-21 00:00:00,68.151,1.925,102.668,37.784,1519.147
HIST-003,Motor,82,2024-01-21 06:00:00,64.878,1.843,102.924,39.743,1522.031
HIST-003,Motor,83,2024-01-21 12:00:00,65.252,2.519,103.93,37.511,1500.448
HIST-003,Motor,84,2024-01-21 18:00:00,64.321,2.407,102.623,38.417,1508.382
HIST-003,Motor,85,2024-01-22 00:00:00,63.22,2.493,103.244,41.259,1508.378
HIST-003,Motor,86,2024-01-22 06:00:00,62.063,2.212,102.199,39.925,1490.358
HIST-003,Motor,87,2024-01-22 12:00:00,66.266,2.433,100.797,39.521,1508.207
HIST-003,Motor,88,2024-01-22 18:00:00,63.433,1.672,100.269,38.877,1487.871
HIST-003,Motor,89,2024-01-23 00:00:00,71.119,2.459,99.288,39.669,1490.869
HIST-003,Motor,90,2024-01-23 06:00:00,62.828,2.253,96.363,40.452,1516.904
HIST-003,Motor,91,2024-01-23 12:00:00,62.485,2.388,97.134,41.474,1514.62
HIST-003,Motor,92,2024-01-23 18:00:00,66.02,2.314,99.154,36.062,1489.404
HIST-003,Motor,93,2024-01-24 00:00:00,68.059,1.904,100.724,38.752,1488.996
HIST-003,Motor,94,2024-01-24 06:00:00,65.129,1.751,104.322,40.239,1490.316
HIST-003,Motor,95,2024-01-24 12:00:00,66.144,1.986,99.875,39.852,1510.99
HIST-003,Motor,96,2024-01-24 18:00:00,61.313,2.369,103.01,40.605,1485.0
HIST-003,Motor,97,2024-01-25 00:00:00,63.645,2.407,103.238,40.401,1505.351
HIST-003,Motor,98,2024-01-25 06:00:00,62.853,1.79,99.306,39.543,1511.203
HIST-003,Motor,99,2024-01-25 12:00:00,61.21,1.906,101.784,39.21,1498.676
HIST-003,Motor,100,2024-01-25 18:00:00,65.234,1.983,99.269,39.632,1515.151
HIST-003,Motor,101,2024-01-26 00:00:00,60.514,2.093,103.966,41.723,1495.435
HIST-003,Motor,102,2024-01-26 06:00:00,62.356,1.791,101.908,38.902,1496.792
HIST-003,Motor,103,2024-01-26 12:00:00,63.926,1.773,96.429,39.906,1485.341
HIST-003,Motor,104,2024-01-26 18:00:00,63.337,1.953,100.485,40.275,1515.258
HIST-003,Motor,105,2024-01-27 00:00:00,65.793,2.226,104.944,42.341,1488.502
HIST-003,Motor,106,2024-01-27 06:00:00,65.611,1.846,99.456,39.55,1505.247
HIST-003,Motor,107,2024-01-27 12:00:00,66.788,2.165,101.343,41.438,1498.93
