equipment_id,cycle,timestamp,temperature,vibration,pressure,current,rpm
EQ-002,130,2025-06-02 06:00:00,62.353,2.095,106.943,40.118,1504.717
EQ-002,131,2025-06-02 12:00:00,65.387,2.178,103.548,41.574,1506.681
EQ-002,132,2025-06-02 18:00:00,65.171,2.248,102.185,37.195,1540.59
EQ-002,133,2025-06-03 00:00:00,65.245,2.384,103.379,40.415,1513.93
EQ-002,134,2025-06-03 06:00:00,63.911,2.177,100.9,40.642,1517.646
EQ-002,135,2025-06-03 12:00:00,64.438,2.32,98.952,41.528,1473.465
EQ-002,136,2025-06-03 18:00:00,68.408,2.396,92.071,38.266,1470.623
EQ-002,137,2025-06-04 00:00:00,67.568,2.356,96.343,38.377,1495.545
EQ-002,138,2025-06-04 06:00:00,63.594,1.794,106.495,38.472,1526.802
EQ-002,139,2025-06-04 12:00:00,65.629,2.328,103.481,40.783,1537.115
EQ-002,140,2025-06-04 18:00:00,66.342,2.564,100.607,40.805,1489.687
EQ-002,141,2025-06-05 00:00:00,65.47,2.729,95.267,38.575,1491.207
EQ-002,142,2025-06-05 06:00:00,70.151,1.978,101.904,42.871,1508.158
EQ-002,143,2025-06-05 12:00:00,68.275,2.342,99.166,40.43,1497.043
EQ-002,144,2025-06-05 18:00:00,67.215,1.982,102.094,40.186,1497.421
EQ-002,145,2025-06-06 00:00:00,65.872,2.073,96.664,39.689,1509.523
EQ-002,146,2025-06-06 06:00:00,68.052,2.617,98.53,41.396,1540.733
EQ-002,147,2025-06-06 12:00:00,65.698,2.261,102.655,40.584,1519.569
EQ-002,148,2025-06-06 18:00:00,64.633,2.965,105.783,42.835,1528.037
EQ-002,149,2025-06-07 00:00:00,66.614,2.347,98.025,38.179,1472.338
EQ-002,150,2025-06-07 06:00:00,66.57,2.119,97.001,37.682,1516.122
EQ-002,151,2025-06-07 12:00:00,68.226,2.241,103.069,38.89,1485.752
EQ-002,152,2025-06-07 18:00:00,69.534,2.161,96.22,40.83,1525.147
EQ-002,153,2025-06-08 00:00:00,68.712,2.591,96.436,39.358,1520.36
EQ-002,154,2025-06-08 06:00:00,68.848,2.344,100.798,41.907,1509.057
EQ-002,155,2025-06-08 12:00:00,66.982,2.729,106.257,39.41,1488.857
EQ-002,156,2025-06-08 18:00:00,71.893,2.379,97.454,41.623,1492.743
EQ-002,157,2025-06-09 00:00:00,69.25,2.429,98.891,38.754,1493.956
EQ-002,158,2025-06-09 06:00:00,68.303,2.441,100.334,41.775,1511.435
EQ-002,159,2025-06-09 12:00:00,73.074,1.928,98.582,42.054,1506.058
EQ-002,160,2025-06-09 18:00:00,68.787,2.321,94.699,39.153,1521.3
EQ-002,161,2025-06-10 00:00:00,64.994,2.181,102.406,40.734,1524.162
EQ-002,162,2025-06-10 06:00:00,71.172,2.114,100.559,40.402,1487.32
EQ-002,163,2025-06-10 12:00:00,70.052,2.284,101.101,40.775,1507.128
EQ-002,164,2025-06-10 18:00:00,68.115,2.063,99.575,41.927,1506.946
EQ-002,165,2025-06-11 00:00:00,67.592,2.527,104.54,41.46,1498.575
EQ-002,166,2025-06-11 06:00:00,69.353,2.583,98.486,40.771,1514.126
EQ-002,167,2025-06-11 12:00:00,71.017,2.851,96.769,40.995,1507.365
EQ-002,168,2025-06-11 18:00:00,67.33,2.606,104.991,38.096,1491.382
EQ-002,169,2025-06-12 00:00:00,70.343,3.236,93.404,39.939,1497.868
EQ-002,170,2025-06-12 06:00:00,69.574,2.206,99.539,38.348,1494.762
EQ-002,171,2025-06-12 12:00:00,71.247,2.019,99.773,39.973,1489.087
EQ-002,172,2025-06-12 18:00:00,71.584,2.213,99.656,41.675,1498.72
EQ-002,173,2025-06-13 00:00:00,67.065,2.774,95.346,39.989,1480.546
EQ-002,174,2025-06-13 06:00:00,69.836,1.811,96.445,36.242,1507.108
EQ-002,175,2025-06-13 12:00:00,68.337,3.097,102.874,38.43,1521.062
EQ-002,176,2025-06-13 18:00:00,73.589,2.506,104.156,40.872,1500.757
EQ-002,177,2025-06-14 00:00:00,75.525,2.347,98.748,39.191,1514.196
EQ-002,178,2025-06-14 06:00:00,71.973,2.253,97.208,41.176,1502.33
EQ-002,179,2025-06-14 12:00:00,72.185,2.866,94.646,38.189,1484.668
EQ-002,180,2025-06-14 18:00:00,67.071,2.899,102.822,40.573,1530.106
EQ-002,181,2025-06-15 00:00:00,73.258,2.166,102.999,40.648,1463.664
EQ-002,182,2025-06-15 06:00:00,73.234,2.145,91.568,41.185,1500.155
EQ-002,183,2025-06-15 12:00:00,73.445,3.066,92.728,39.017,1488.472
EQ-002,184,2025-06-15 18:00:00,70.084,2.78,100.41,41.17,1523.725
EQ-002,185,2025-06-16 00:00:00,78.023,2.905,100.799,42.26,1503.24
EQ-002,186,2025-06-16 06:00:00,76.812,2.554,98.568,36.591,1538.332
EQ-002,187,2025-06-16 12:00:00,73.971,2.639,99.901,40.078,1500.54
EQ-002,188,2025-06-16 18:00:00,73.209,2.762,99.258,37.29,1488.587
EQ-002,189,2025-06-17 00:00:00,73.663,2.993,100.079,38.71,1474.346
EQ-002,190,2025-06-17 06:00:00,76.262,2.834,97.297,38.832,1516.6
EQ-002,191,2025-06-17 12:00:00,71.308,3.39,99.963,39.9,1487.479
EQ-002,192,2025-06-17 18:00:00,70.172,3.438,97.977,40.566,1493.703
EQ-002,193,2025-06-18 00:00:00,71.869,3.189,97.727,41.357,1518.422
EQ-002,194,2025-06-18 06:00:00,73.47,3.075,94.399,40.396,1515.8
EQ-002,195,2025-06-18 12:00:00,75.184,2.896,99.473,41.01,1490.855
EQ-002,196,2025-06-18 18:00:00,76.975,3.206,102.409,38.382,1493.19
EQ-002,197,2025-06-19 00:00:00,73.705,2.521,99.023,41.585,1473.659
EQ-002,198,2025-06-19 06:00:00,74.026,4.249,98.94,35.056,1469.167
EQ-002,199,2025-06-19 12:00:00,74.041,2.707,103.767,42.29,1511.455
EQ-002,200,2025-06-19 18:00:00,74.822,3.196,103.075,42.021,1513.111
EQ-002,201,2025-06-20 00:00:00,74.849,3.5,105.204,41.125,1505.358
EQ-002,202,2025-06-20 06:00:00,75.366,3.204,106.771,43.343,1502.808
EQ-002,203,2025-06-20 12:00:00,79.276,2.25,100.178,37.294,1489.408
EQ-002,204,2025-06-20 18:00:00,77.95,2.435,96.528,41.169,1522.022
EQ-002,205,2025-06-21 00:00:00,83.172,3.191,98.437,40.203,1473.24
EQ-002,206,2025-06-21 06:00:00,76.742,3.313,101.719,40.366,1492.973
EQ-002,207,2025-06-21 12:00:00,80.827,2.928,104.32,38.255,1502.411
EQ-002,208,2025-06-21 18:00:00,78.2,3.311,96.853,40.592,1499.994
EQ-002,209,2025-06-22 00:00:00,78.434,2.833,100.766,40.522,1499.969
EQ-002,210,2025-06-22 06:00:00,78.995,3.722,97.621,38.966,1492.211
EQ-002,211,2025-06-22 12:00:00,80.046,2.934,99.56,39.897,1508.114
EQ-002,212,2025-06-22 18:00:00,77.619,3.028,99.515,38.028,1481.769
EQ-003,1,2025-05-01 00:00:00,61.099,2.373,99.686,39.283,1504.643
EQ-003,2,2025-05-01 06:00:00,64.487,1.754,98.968,40.818,1495.448
EQ-003,3,2025-05-01 12:00:00,64.965,2.225,101.805,40.19,1483.091
EQ-003,4,2025-05-01 18:00:00,64.415,1.541,99.275,39.471,1508.837
EQ-003,5,2025-05-02 00:00:00,62.243,2.112,93.514,41.447,1515.002
EQ-003,6,2025-05-02 06:00:00,67.662,2.054,103.839,39.062,1498.459
EQ-003,7,2025-05-02 12:00:00,62.298,2.547,103.388,36.713,1503.142
EQ-003,8,2025-05-02 18:00:00,61.102,2.701,98.18,40.39,1485.487
EQ-003,9,2025-05-03 00:00:00,62.251,2.707,100.149,40.1,1492.162
EQ-003,10,2025-05-03 06:00:00,65.963,2.547,103.653,39.11,1492.776
EQ-003,11,2025-05-03 12:00:00,64.466,2.225,103.099,38.661,1508.379
EQ-003,12,2025-05-03 18:00:00,63.46,2.316,104.072,37.661,1503.84
EQ-003,13,2025-05-04 00:00:00,66.055,2.315,101.123,39.456,1495.055
EQ-003,14,2025-05-04 06:00:00,65.665,1.846,102.309,38.687,1494.459
EQ-003,15,2025-05-04 12:00:00,60.385,2.544,104.226,41.447,1470.483
EQ-003,16,2025-05-04 18:00:00,66.035,2.407,98.97,40.775,1524.088
EQ-003,17,2025-05-05 00:00:00,67.362,2.421,101.322,39.273,1468.718
EQ-003,18,2025-05-05 06:00:00,64.754,1.516,93.56,40.784,1506.328
EQ-003,19,2025-05-05 12:00:00,64.53,2.336,95.26,39.839,1500.566
EQ-003,20,2025-05-05 18:00:00,68.788,2.502,101.5,39.596,1496.015
EQ-003,21,2025-05-06 00:00:00,63.58,2.195,101.958,39.918,1499.877
EQ-003,22,2025-05-06 06:00:00,64.669,2.05,98.838,42.657,1490.055
EQ-003,23,2025-05-06 12:00:00,65.662,1.791,98.181,40.966,1509.792
EQ-003,24,2025-05-06 18:00:00,65.097,1.77,98.933,39.552,1480.296
EQ-003,25,2025-05-07 00:00:00,64.455,2.246,100.576,41.341,1504.917
EQ-003,26,2025-05-07 06:00:00,65.178,2.13,93.059,41.287,1489.834
EQ-003,27,2025-05-07 12:00:00,68.138,2.125,101.397,40.39,1493.596
EQ-003,28,2025-05-07 18:00:00,66.615,2.659,100.097,39.507,1494.001
EQ-003,29,2025-05-08 00:00:00,64.851,1.823,100.742,39.408,1497.52
EQ-003,30,2025-05-08 06:00:00,63.272,2.096,99.629,38.387,1507.532
EQ-003,31,2025-05-08 12:00:00,63.538,2.708,95.851,40.271,1499.463
EQ-003,32,2025-05-08 18:00:00,66.9,2.106,96.705,39.085,1513.995
EQ-003,33,2025-05-09 00:00:00,61.813,2.22,104.57,39.345,1515.673
EQ-003,34,2025-05-09 06:00:00,69.806,2.147,98.072,40.936,1504.632
EQ-003,35,2025-05-09 12:00:00,64.936,2.412,102.423,42.531,1510.239
EQ-003,36,2025-05-09 18:00:00,62.243,1.583,96.753,40.561,1530.374
EQ-003,37,2025-05-10 00:00:00,65.364,2.139,99.955,39.842,1478.8
EQ-003,38,2025-05-10 06:00:00,63.399,2.216,98.678,39.972,1516.142
EQ-003,39,2025-05-10 12:00:00,64.162,1.901,99.138,41.707,1523.173
EQ-003,40,2025-05-10 18:00:00,61.978,2.303,98.98,40.582,1506.505
EQ-003,41,2025-05-11 00:00:00,64.523,2.436,104.332,40.291,1528.561
EQ-003,42,2025-05-11 06:00:00,60.755,2.336,105.782,40.397,1526.606
EQ-003,43,2025-05-11 12:00:00,63.8,2.734,100.713,37.857,1494.944
EQ-003,44,2025-05-11 18:00:00,63.345,2.07,98.762,40.586,1496.093
EQ-003,45,2025-05-12 00:00:00,63.995,2.35,96.012,38.687,1507.959
EQ-003,46,2025-05-12 06:00:00,63.472,2.343,95.806,40.592,1490.638
EQ-003,47,2025-05-12 12:00:00,65.068,2.129,104.348,38.897,1540.668
EQ-003,48,2025-05-12 18:00:00,66.776,2.54,95.594,40.887,1511.833
EQ-003,49,2025-05-13 00:00:00,65.721,2.286,98.679,39.77,1500.698
EQ-003,50,2025-05-13 06:00:00,67.599,1.84,100.466,38.282,1478.847
EQ-003,51,2025-05-13 12:00:00,64.003,2.425,92.195,39.564,1503.779
EQ-003,52,2025-05-13 18:00:00,65.649,2.05,96.248,43.309,1482.215
EQ-003,53,2025-05-14 00:00:00,65.728,2.103,95.985,36.59,1511.399
EQ-003,54,2025-05-14 06:00:00,67.303,2.125,98.003,40.25,1462.467
EQ-003,55,2025-05-14 12:00:00,63.539,2.421,100.776,38.484,1520.756
EQ-003,56,2025-05-14 18:00:00,66.578,2.524,103.083,42.065,1493.638
EQ-003,57,2025-05-15 00:00:00,63.285,2.152,98.009,41.224,1474.624
EQ-003,58,2025-05-15 06:00:00,63.86,2.135,98.615,40.279,1499.754
EQ-003,59,2025-05-15 12:00:00,64.283,1.586,99.641,41.376,1500.252
EQ-003,60,2025-05-15 18:00:00,65.906,1.987,97.583,40.367,1499.035
EQ-003,61,2025-05-16 00:00:00,62.826,1.916,101.253,40.009,1520.696
EQ-003,62,2025-05-16 06:00:00,63.105,2.293,101.346,39.102,1505.713
EQ-003,63,2025-05-16 12:00:00,63.71,2.168,91.835,39.459,1511.941
EQ-003,64,2025-05-16 18:00:00,65.097,1.927,101.918,39.304,1496.269
EQ-003,65,2025-05-17 00:00:00,63.128,2.246,100.382,40.016,1506.405
EQ-003,66,2025-05-17 06:00:00,65.528,2.18,100.776,37.162,1480.373
EQ-003,67,2025-05-17 12:00:00,64.284,1.438,103.539,41.544,1503.872
EQ-003,68,2025-05-17 18:00:00,66.316,2.532,94.641,42.92,1488.627
EQ-003,69,2025-05-18 00:00:00,65.126,2.503,96.234,39.352,1519.795
EQ-003,70,2025-05-18 06:00:00,68.504,2.129,99.789,41.762,1501.133
EQ-003,71,2025-05-18 12:00:00,65.242,2.306,93.036,39.799,1509.943
EQ-003,72,2025-05-18 18:00:00,62.563,2.102,99.365,39.097,1503.935
EQ-003,73,2025-05-19 00:00:00,64.574,1.719,102.538,39.427,1527.095
EQ-003,74,2025-05-19 06:00:00,65.042,2.849,101.19,40.129,1476.595
EQ-003,75,2025-05-19 12:00:00,63.183,2.425,100.237,38.918,1498.293
EQ-003,76,2025-05-19 18:00:00,68.034,2.482,99.302,40.909,1485.599
EQ-003,77,2025-05-20 00:00:00,64.38,2.115,98.716,39.221,1469.256
EQ-003,78,2025-05-20 06:00:00,63.711,2.538,98.544,38.39,1484.625
EQ-003,79,2025-05-20 12:00:00,65.363,1.789,100.686,39.97,1517.581
EQ-003,80,2025-05-20 18:00:00,63.188,2.126,95.347,38.959,1499.547
EQ-003,81,2025-05-21 00:00:00,66.933,2.422,104.389,39.509,1496.703
EQ-003,82,2025-05-21 06:00:00,66.531,2.012,97.787,39.919,1511.603
EQ-003,83,2025-05-21 12:00:00,65.261,2.473,101.673,37.99,1501.731
EQ-003,84,2025-05-21 18:00:00,66.183,2.291,100.241,42.188,1509.2
EQ-003,85,2025-05-22 00:00:00,64.001,2.263,96.539,41.219,1504.843
EQ-003,86,2025-05-22 06:00:00,61.995,1.984,103.878,39.055,1508.141
EQ-003,87,2025-05-22 12:00:00,64.349,2.321,103.244,39.971,1493.255
EQ-003,88,2025-05-22 18:00:00,63.997,2.78,95.288,40.954,1515.706
EQ-003,89,2025-05-23 00:00:00,60.927,2.253,99.779,40.313,1481.818
EQ-003,90,2025-05-23 06:00:00,62.884,2.367,100.622,42.82,1498.71
EQ-003,91,2025-05-23 12:00:00,62.539,2.411,93.786,39.642,1516.454
EQ-003,92,2025-05-23 18:00:00,62.892,1.857,93.638,41.783,1497.689
EQ-003,93,2025-05-24 00:00:00,67.667,2.16,97.499,37.998,1493.537
EQ-003,94,2025-05-24 06:00:00,66.024,2.151,96.06,38.229,1534.327
EQ-003,95,2025-05-24 12:00:00,66.93,1.563,96.869,42.527,1521.279
EQ-003,96,2025-05-24 18:00:00,66.019,2.437,96.061,39.352,1502.124
EQ-003,97,2025-05-25 00:00:00,67.166,1.92,99.633,38.249,1485.443
EQ-003,98,2025-05-25 06:00:00,65.054,2.404,97.323,39.928,1469.474
EQ-003,99,2025-05-25 12:00:00,68.031,1.973,103.342,41.896,1510.63
EQ-003,100,2025-05-25 18:00:00,62.537,2.813,100.541,38.855,1518.988
EQ-003,101,2025-05-26 00:00:00,64.865,2.116,102.383,39.937,1505.937
EQ-003,102,2025-05-26 06:00:00,62.95,2.776,94.935,37.218,1474.339
EQ-003,103,2025-05-26 12:00:00,67.483,2.148,98.115,39.297,1502.405
EQ-003,104,2025-05-26 18:00:00,65.84,2.184,100.409,41.496,1492.697
EQ-003,105,2025-05-27 00:00:00,67.373,2.67,101.359,38.823,1502.425
EQ-003,106,2025-05-27 06:00:00,62.193,1.925,98.057,38.092,1529.151
EQ-003,107,2025-05-27 12:00:00,63.795,2.215,98.497,38.836,1511.841
EQ-003,108,2025-05-27 18:00:00,61.432,2.362,98.825,39.085,1508.641
EQ-003,109,2025-05-28 00:00:00,65.723,2.229,99.088,41.147,1499.32
EQ-003,110,2025-05-28 06:00:00,64.144,1.98,105.94,40.57,1506.217
EQ-003,111,2025-05-28 12:00:00,66.511,2.319,101.599,40.859,1489.155
EQ-003,112,2025-05-28 18:00:00,65.063,2.449,100.378,40.043,1508.324
EQ-003,113,2025-05-29 00:00:00,60.74,2.208,95.251,39.07,1497.099
EQ-003,114,2025-05-29 06:00:00,61.679,2.545,95.827,38.835,1487.666
EQ-003,115,2025-05-29 12:00:00,65.165,2.262,98.774,40.648,1512.225
EQ-003,116,2025-05-29 18:00:00,65.931,2.371,103.992,42.384,1466.527
EQ-003,117,2025-05-30 00:00:00,60.567,2.626,98.725,38.589,1491.831
EQ-003,118,2025-05-30 06:00:00,64.833,2.07,99.145,38.473,1509.2
EQ-003,119,2025-05-30 12:00:00,62.965,2.526,97.159,38.296,1518.369
EQ-003,120,2025-05-30 18:00:00,62.78,2.204,94.235,41.247,1507.076
EQ-003,121,2025-05-31 00:00:00,63.69,1.879,99.976,39.937,1489.919
EQ-003,122,2025-05-31 06:00:00,65.247,2.289,98.724,40.833,1499.236
EQ-003,123,2025-05-31 12:00:00,63.587,2.181,99.573,39.238,1504.369
EQ-003,124,2025-05-31 18:00:00,61.028,2.211,98.947,40.927,1523.408
EQ-003,125,2025-06-01 00:00:00,65.231,2.462,96.059,39.569,1513.809
EQ-003,126,2025-06-01 06:00:00,64.299,2.397,100.626,37.683,1513.919
EQ-003,127,2025-06-01 12:00:00,63.123,2.619,92.373,41.384,1500.981
EQ-003,128,2025-06-01 18:00:00,64.384,2.69,96.904,39.946,1483.935
EQ-003,129,2025-06-02 00:00:00,64.304,2.781,97.68,39.535,1478.909
EQ-003,130,2025-06-02 06:00:00,65.088,3.09,100.455,40.422,1495.481
EQ-003,131,2025-06-02 12:00:00,64.504,2.654,95.021,37.834,1510.491
EQ-003,132,2025-06-02 18:00:00,65.331,1.993,92.514,40.646,1492.472
EQ-003,133,2025-06-03 00:00:00,64.903,2.158,95.25,39.106,1508.583
EQ-003,134,2025-06-03 06:00:00,66.639,2.643,97.734,39.766,1488.08
EQ-003,135,2025-06-03 12:00:00,68.169,2.699,86.118,41.709,1490.394
EQ-003,136,2025-06-03 18:00:00,64.97,2.538,98.102,40.963,1521.12
EQ-003,137,2025-06-04 00:00:00,63.757,2.923,94.475,39.735,1511.503
EQ-003,138,2025-06-04 06:00:00,62.126,3.39,90.069,39.848,1495.403
EQ-003,139,2025-06-04 12:00:00,66.293,2.521,92.896,36.159,1487.542
EQ-003,140,2025-06-04 18:00:00,63.195,3.209,92.242,38.767,1514.234
EQ-003,141,2025-06-05 00:00:00,69.695,2.351,89.465,40.251,1513.147
EQ-003,142,2025-06-05 06:00:00,70.558,3.188,86.091,38.854,1509.588
EQ-003,143,2025-06-05 12:00:00,64.574,2.563,93.684,38.01,1497.333
EQ-003,144,2025-06-05 18:00:00,61.67,2.564,92.327,40.72,1483.581
EQ-003,145,2025-06-06 00:00:00,66.308,2.718,92.422,41.96,1499.777
EQ-003,146,2025-06-06 06:00:00,69.198,2.363,93.047,38.918,1521.114
EQ-003,147,2025-06-06 12:00:00,62.375,3.117,91.862,41.313,1486.364
EQ-003,148,2025-06-06 18:00:00,68.796,2.343,88.945,41.087,1500.712
EQ-003,149,2025-06-07 00:00:00,61.302,2.498,93.504,38.535,1524.537
EQ-003,150,2025-06-07 06:00:00,62.092,2.435,95.21,38.908,1495.437
EQ-003,151,2025-06-07 12:00:00,65.618,2.775,91.732,42.705,1498.088
EQ-003,152,2025-06-07 18:00:00,67.033,2.79,85.945,38.324,1479.744
EQ-003,153,2025-06-08 00:00:00,64.867,2.722,85.76,39.086,1509.348
EQ-003,154,2025-06-08 06:00:00,65.899,2.631,84.836,42.949,1488.891
EQ-003,155,2025-06-08 12:00:00,67.209,2.475,88.224,39.147,1476.681
EQ-003,156,2025-06-08 18:00:00,67.44,3.413,93.668,42.029,1485.697
EQ-003,157,2025-06-09 00:00:00,63.755,3.089,85.535,38.467,1503.127
EQ-003,158,2025-06-09 06:00:00,63.273,3.045,84.467,40.207,1476.298
EQ-003,159,2025-06-09 12:00:00,67.107,3.119,89.598,41.629,1479.213
EQ-003,160,2025-06-09 18:00:00,65.908,3.895,84.392,39.299,1508.389
EQ-003,161,2025-06-10 00:00:00,66.177,3.261,91.559,40.15,1498.914
EQ-003,162,2025-06-10 06:00:00,63.678,2.882,84.16,41.117,1486.29
EQ-003,163,2025-06-10 12:00:00,66.276,2.866,88.804,38.647,1495.181
EQ-003,164,2025-06-10 18:00:00,62.811,3.276,82.463,43.361,1526.073
EQ-003,165,2025-06-11 00:00:00,65.494,3.455,87.618,41.557,1519.226
EQ-003,166,2025-06-11 06:00:00,65.224,3.283,79.682,39.464,1498.388
EQ-003,167,2025-06-11 12:00:00,65.237,3.15,83.791,39.648,1512.243
EQ-003,168,2025-06-11 18:00:00,66.562,3.287,82.244,42.868,1501.815
EQ-003,169,2025-06-12 00:00:00,62.96,2.763,83.437,39.468,1473.387
EQ-003,170,2025-06-12 06:00:00,66.354,3.098,84.224,39.292,1470.703
EQ-003,171,2025-06-12 12:00:00,65.041,3.753,75.046,41.719,1486.36
EQ-003,172,2025-06-12 18:00:00,63.417,3.201,81.945,37.899,1476.364
EQ-003,173,2025-06-13 00:00:00,62.356,3.648,77.782,39.883,1504.074
EQ-003,174,2025-06-13 06:00:00,68.777,3.981,77.766,40.126,1491.751
EQ-003,175,2025-06-13 12:00:00,64.861,3.449,80.868,38.944,1506.38
EQ-003,176,2025-06-13 18:00:00,64.29,3.693,84.179,37.652,1506.61
EQ-003,177,2025-06-14 00:00:00,62.713,3.336,76.947,40.104,1510.35
EQ-003,178,2025-06-14 06:00:00,67.177,2.913,84.537,41.032,1486.041
EQ-003,179,2025-06-14 12:00:00,67.022,3.556,74.759,38.981,1507.735
EQ-003,180,2025-06-14 18:00:00,66.637,3.347,79.032,38.23,1485.668
EQ-003,181,2025-06-15 00:00:00,64.878,3.923,76.729,41.884,1510.67
EQ-003,182,2025-06-15 06:00:00,66.503,4.249,77.608,40.792,1518.34
EQ-003,183,2025-06-15 12:00:00,63.352,3.806,80.226,39.457,1510.847
EQ-003,184,2025-06-15 18:00:00,65.435,3.464,74.982,41.381,1497.344
EQ-003,185,2025-06-16 00:00:00,64.891,4.101,76.519,40.363,1508.502
EQ-003,186,2025-06-16 06:00:00,65.534,4.528,71.772,42.684,1477.001
EQ-003,187,2025-06-16 12:00:00,61.374,2.873,72.045,40.996,1473.619
EQ-003,188,2025-06-16 18:00:00,68.739,3.836,67.343,37.915,1507.002
EQ-003,189,2025-06-17 00:00:00,68.237,3.47,73.908,39.012,1519.616
EQ-003,190,2025-06-17 06:00:00,62.7,3.84,76.234,39.084,1481.528
EQ-004,1,2025-05-01 00:00:00,67.02,2.456,102.712,41.946,1515.6
EQ-004,2,2025-05-01 06:00:00,65.339,2.272,97.316,41.749,1523.13
EQ-004,3,2025-05-01 12:00:00,68.21,2.027,108.897,41.54,1500.373
EQ-004,4,2025-05-01 18:00:00,64.09,2.036,98.499,37.612,1505.968
EQ-004,5,2025-05-02 00:00:00,69.289,2.113,93.79,40.597,1494.462
EQ-004,6,2025-05-02 06:00:00,65.005,2.231,105.1,40.968,1502.396
EQ-004,7,2025-05-02 12:00:00,63.943,2.666,99.668,41.558,1503.225
EQ-004,8,2025-05-02 18:00:00,69.817,2.382,100.604,40.773,1468.839
EQ-004,9,2025-05-03 00:00:00,61.343,2.507,100.982,42.328,1497.853
EQ-004,10,2025-05-03 06:00:00,63.895,2.07,95.755,37.258,1513.348
EQ-004,11,2025-05-03 12:00:00,61.67,2.355,93.337,40.838,1479.747
EQ-004,12,2025-05-03 18:00:00,61.323,1.734,105.698,40.718,1485.205
EQ-004,13,2025-05-04 00:00:00,60.866,2.255,95.147,41.354,1517.335
EQ-004,14,2025-05-04 06:00:00,66.234,2.235,104.751,42.313,1520.147
EQ-004,15,2025-05-04 12:00:00,62.342,2.746,101.416,38.668,1490.688
EQ-004,16,2025-05-04 18:00:00,64.49,2.667,100.363,42.263,1502.61
EQ-004,17,2025-05-05 00:00:00,66.784,2.122,98.433,41.222,1498.829
EQ-004,18,2025-05-05 06:00:00,65.927,1.955,106.764,39.719,1517.655
EQ-004,19,2025-05-05 12:00:00,65.828,1.963,97.759,38.637,1492.0
EQ-004,20,2025-05-05 18:00:00,67.428,2.112,97.843,40.294,1494.32
EQ-004,21,2025-05-06 00:00:00,68.219,2.591,101.857,40.429,1520.112
EQ-004,22,2025-05-06 06:00:00,62.497,2.324,97.819,40.512,1484.95
EQ-004,23,2025-05-06 12:00:00,65.966,2.355,96.803,39.06,1492.531
EQ-004,24,2025-05-06 18:00:00,64.456,2.443,99.666,40.914,1501.993
EQ-004,25,2025-05-07 00:00:00,64.707,1.902,101.903,39.392,1522.857
EQ-004,26,2025-05-07 06:00:00,61.977,1.987,105.479,41.825,1482.098
EQ-004,27,2025-05-07 12:00:00,63.936,2.356,106.091,42.565,1489.341
EQ-004,28,2025-05-07 18:00:00,64.155,1.966,94.469,38.781,1508.888
EQ-004,29,2025-05-08 00:00:00,67.861,1.742,102.969,40.09,1511.204
EQ-004,30,2025-05-08 06:00:00,62.689,1.875,96.89,41.458,1503.173
EQ-004,31,2025-05-08 12:00:00,60.229,2.516,97.039,40.414,1498.249
EQ-004,32,2025-05-08 18:00:00,64.988,2.088,98.224,37.971,1501.945
EQ-004,33,2025-05-09 00:00:00,62.486,2.268,98.033,41.297,1477.391
EQ-004,34,2025-05-09 06:00:00,64.721,1.89,96.634,39.091,1501.521
EQ-004,35,2025-05-09 12:00:00,66.322,2.314,92.867,40.301,1522.232
EQ-004,36,2025-05-09 18:00:00,64.8,2.119,104.184,38.509,1480.198
EQ-004,37,2025-05-10 00:00:00,64.138,2.334,102.541,41.192,1488.239
EQ-004,38,2025-05-10 06:00:00,64.687,2.057,99.797,39.368,1494.047
EQ-004,39,2025-05-10 12:00:00,66.695,2.351,96.944,41.351,1494.991
EQ-004,40,2025-05-10 18:00:00,62.691,2.042,103.552,39.678,1527.62
EQ-004,41,2025-05-11 00:00:00,66.457,2.176,99.656,39.278,1486.021
EQ-004,42,2025-05-11 06:00:00,62.991,2.118,98.121,40.618,1483.024
EQ-004,43,2025-05-11 12:00:00,66.204,2.208,94.914,38.388,1511.566
EQ-004,44,2025-05-11 18:00:00,61.914,2.284,101.462,42.697,1490.297
EQ-004,45,2025-05-12 00:00:00,66.085,2.052,98.844,40.278,1511.815
EQ-004,46,2025-05-12 06:00:00,64.796,2.164,100.631,39.151,1497.044
EQ-004,47,2025-05-12 12:00:00,65.193,2.256,100.353,39.401,1506.885
EQ-004,48,2025-05-12 18:00:00,66.918,2.352,101.754,40.026,1476.482
EQ-004,49,2025-05-13 00:00:00,63.358,2.177,100.5,41.494,1506.835
EQ-004,50,2025-05-13 06:00:00,64.95,1.934,98.933,38.658,1503.267
EQ-004,51,2025-05-13 12:00:00,65.607,2.226,101.512,39.447,1496.169
EQ-004,52,2025-05-13 18:00:00,64.402,2.401,102.701,39.926,1481.509
EQ-004,53,2025-05-14 00:00:00,66.434,1.8,104.488,42.314,1503.253
EQ-004,54,2025-05-14 06:00:00,65.66,1.804,96.487,41.499,1510.861
EQ-004,55,2025-05-14 12:00:00,63.84,2.001,103.186,42.385,1492.033
EQ-004,56,2025-05-14 18:00:00,67.521,2.142,95.085,40.047,1492.328
EQ-004,57,2025-05-15 00:00:00,66.124,1.541,102.893,42.149,1511.908
EQ-004,58,2025-05-15 06:00:00,63.315,2.372,98.078,41.901,1525.653
EQ-004,59,2025-05-15 12:00:00,63.295,2.145,102.375,41.045,1514.094
